created_at,field1,field2
1983-07-18 00:00:00,0.44,0.77
1983-07-19 00:00:00,0.97,0.76
1983-07-20 00:00:00,1.44,0.76
1983-07-21 00:00:00,1.18,0.75
1983-07-22 00:00:00,10.16,0.78
1983-07-23 00:00:00,14.85,0.84
1983-07-24 00:00:00,1.38,0.78
1983-07-25 00:00:00,0.72,0.77
1983-07-27 00:00:00,1.38,0.75
1983-07-28 00:00:00,2.81,0.75
1983-08-29 00:00:00,1.53,0.75
1983-08-01 00:00:00,0.23,0.73
1983-08-02 00:00:00,2.26,0.74
1983-08-03 00:00:00,2.94,0.76
1983-08-04 00:00:00,0.28,0.73
1983-08-05 00:00:00,1.25,0.73
1983-08-06 00:00:00,0.61,0.73
1983-08-07 00:00:00,1.87,0.73
1983-08-08 00:00:00,1.69,0.73
1983-08-09 00:00:00,4.03,0.74
1983-08-10 00:00:00,0.99,0.73
1983-08-11 00:00:00,1.37,0.72
1983-08-12 00:00:00,2.15,0.72
1983-08-13 00:00:00,0.21,0.7
1983-08-14 00:00:00,0.16,0.7
1983-08-15 00:00:00,0.44,0.69
1983-08-16 00:00:00,1.54,0.69
1983-08-17 00:00:00,0.97,0.68
1983-08-18 00:00:00,2.16,0.69
1983-08-19 00:00:00,4.66,0.7
1983-08-20 00:00:00,0.83,0.68
1983-08-21 00:00:00,1.74,0.68
1983-08-23 00:00:00,2.17,0.67
1983-08-24 00:00:00,0.76,0.66
1983-08-25 00:00:00,1.54,0.66
1983-08-26 00:00:00,3.16,0.66
1983-08-27 00:00:00,11.73,0.73
1983-08-28 00:00:00,2.93,0.7
1983-08-29 00:00:00,3.32,0.7
1983-08-30 00:00:00,4.44,0.7
1983-09-01 00:00:00,2.7,0.7
1983-09-02 00:00:00,3.1,0.7
1983-09-03 00:00:00,4.47,0.7
1983-09-04 00:00:00,2.28,0.69
1983-09-05 00:00:00,4.48,0.71
1983-09-06 00:00:00,2.67,0.7
1983-09-07 00:00:00,2.72,0.7
1983-09-08 00:00:00,1.15,0.69
1983-09-09 00:00:00,1.83,0.69
1983-09-10 00:00:00,3.15,0.69
1983-09-11 00:00:00,6.26,0.72
1983-09-12 00:00:00,6.61,0.7
1983-09-13 00:00:00,8.5,0.76
1983-09-14 00:00:00,5.5,0.73
1983-09-16 00:00:00,1.35,0.69
1983-09-17 00:00:00,0.82,0.68
1983-09-18 00:00:00,1.2,0.67
1983-09-19 00:00:00,2.16,0.68
1983-09-20 00:00:00,2.29,0.67
1983-09-21 00:00:00,0.48,0.66
1983-09-22 00:00:00,0.4,0.65
1983-09-23 00:00:00,0.29,0.65
1983-09-24 00:00:00,0.05,0.63
1983-09-25 00:00:00,1.39,0.63
1983-09-26 00:00:00,6.92,0.67
1983-09-27 00:00:00,5.77,0.7
1983-09-28 00:00:00,1.59,0.67
1983-09-29 00:00:00,1.54,0.65
1983-09-30 00:00:00,2.47,0.67
1983-10-30 00:00:00,1.85,0.66
1983-10-01 00:00:00,1.91,0.66
1983-10-02 00:00:00,1.43,0.66
1983-10-03 00:00:00,1.39,0.65
1983-10-04 00:00:00,2.47,0.65
1983-10-05 00:00:00,6.88,0.69
1983-10-06 00:00:00,2.64,0.68
1983-10-07 00:00:00,0.54,0.65
1983-10-08 00:00:00,1.07,0.64
1983-10-09 00:00:00,0.09,0.62
1983-10-10 00:00:00,1.07,0.62
1983-10-11 00:00:00,5.98,0.67
1983-10-12 00:00:00,2.03,0.66
1983-10-13 00:00:00,11.51,0.71
1983-10-14 00:00:00,4.04,0.7
1983-10-15 00:00:00,0.94,0.66
1983-10-16 00:00:00,1.69,0.66
1983-10-17 00:00:00,0.99,0.65
1983-10-18 00:00:00,0.91,0.64
1983-10-19 00:00:00,1.12,0.64
1983-10-20 00:00:00,0.95,0.65
1983-10-21 00:00:00,0.62,0.63
1983-10-22 00:00:00,0.64,0.62
1983-10-23 00:00:00,1.41,0.63
1983-10-24 00:00:00,1.86,0.64
1983-10-25 00:00:00,9.38,0.67
1983-10-26 00:00:00,5.82,0.7
1983-10-27 00:00:00,0.93,0.66
1983-10-28 00:00:00,0.54,0.64
1983-10-29 00:00:00,2.95,0.64
1983-10-30 00:00:00,5.51,0.67
1983-12-01 00:00:00,0.89,0.65
1983-11-04 00:00:00,0.01,0.61
1983-11-06 00:00:00,0.59,0.6
1983-11-07 00:00:00,1.12,0.61
1983-11-08 00:00:00,0.1,0.6
1983-11-09 00:00:00,1.9,0.61
1983-11-10 00:00:00,4.93,0.65
1983-11-11 00:00:00,0.05,0.62
1983-11-12 00:00:00,0.53,0.61
1983-11-19 00:00:00,0.33,0.59
1983-11-20 00:00:00,0.01,0.59
1983-11-21 00:00:00,0.69,0.59
1983-11-22 00:00:00,1.2,0.59
1983-11-23 00:00:00,2.16,0.6
1983-11-24 00:00:00,0.05,0.6
1983-11-28 00:00:00,0.34,0.59
1983-11-29 00:00:00,0.61,0.59
1983-12-30 00:00:00,1.96,0.59
1983-12-31 00:00:00,0.8,0.59
1983-12-01 00:00:00,0.66,0.59
1983-12-02 00:00:00,0.01,0.58
1983-12-10 00:00:00,0.45,0.55
1983-12-13 00:00:00,0.35,0.54
1983-12-15 00:00:00,0.17,0.54
1983-12-16 00:00:00,0.76,0.54
1983-12-17 00:00:00,1.06,0.55
1983-12-21 00:00:00,0.1,0.51
1983-12-22 00:00:00,0.14,0.5
1983-12-23 00:00:00,0.06,0.49
1983-12-24 00:00:00,0.16,0.49
1983-12-25 00:00:00,0.03,0.48
1983-12-27 00:00:00,0.04,0.48
1983-12-28 00:00:00,0.05,0.47
1983-12-29 00:00:00,0.02,0.47
1984-01-10 00:00:00,0.01,0.42
1984-01-13 00:00:00,0.03,0.41
1984-01-14 00:00:00,0.44,0.4
1984-01-15 00:00:00,0.79,0.41
1984-01-17 00:00:00,0.05,0.4
1984-01-18 00:00:00,0.1,0.39
1984-01-19 00:00:00,0.46,0.39
1984-01-20 00:00:00,0.62,0.38
1984-01-21 00:00:00,1.41,0.4
1984-01-22 00:00:00,0.99,0.41
1984-01-23 00:00:00,0.4,0.41
1984-01-26 00:00:00,0.01,0.38
1984-01-28 00:00:00,0.21,0.37
1984-01-29 00:00:00,0.46,0.38
1984-02-05 00:00:00,0.01,0.34
1984-02-07 00:00:00,0.34,0.34
1984-02-08 00:00:00,0.44,0.34
1984-02-17 00:00:00,0.01,0.32
1984-02-21 00:00:00,0.09,0.31
1984-02-22 00:00:00,0.2,0.31
1984-03-30 00:00:00,0.0,0.29
1984-03-02 00:00:00,0.0,0.28
1984-03-05 00:00:00,0.02,0.27
1984-03-06 00:00:00,0.07,0.27
1984-03-07 00:00:00,0.01,0.27
1984-03-09 00:00:00,0.0,0.27
1984-03-12 00:00:00,0.0,0.26
1984-03-13 00:00:00,0.02,0.26
1984-03-14 00:00:00,0.14,0.26
1984-03-16 00:00:00,0.0,0.25
1984-03-17 00:00:00,0.02,0.25
1984-03-18 00:00:00,0.12,0.25
1984-03-19 00:00:00,0.01,0.26
1984-03-20 00:00:00,0.05,0.26
1984-03-22 00:00:00,0.21,0.26
1984-03-23 00:00:00,1.81,0.28
1984-03-24 00:00:00,1.25,0.3
1984-03-25 00:00:00,2.09,0.34
1984-04-06 00:00:00,0.03,0.27
1984-04-07 00:00:00,0.03,0.26
1984-04-08 00:00:00,0.23,0.26
1984-04-14 00:00:00,0.03,0.25
1984-04-15 00:00:00,0.01,0.25
1984-04-16 00:00:00,0.05,0.25
1984-04-18 00:00:00,0.0,0.24
1984-04-20 00:00:00,0.0,0.23
1984-04-23 00:00:00,0.04,0.23
1984-04-24 00:00:00,0.42,0.23
1984-04-25 00:00:00,0.08,0.24
1984-04-28 00:00:00,0.13,0.23
1984-04-29 00:00:00,0.89,0.25
1984-04-30 00:00:00,0.04,0.26
1984-05-30 00:00:00,0.18,0.26
1984-05-04 00:00:00,0.2,0.25
1984-05-05 00:00:00,1.31,0.27
1984-05-06 00:00:00,0.29,0.29
1984-05-07 00:00:00,0.41,0.29
1984-05-08 00:00:00,0.84,0.29
1984-05-09 00:00:00,2.45,0.33
1984-05-10 00:00:00,2.21,0.4
1984-05-11 00:00:00,0.52,0.43
1984-05-12 00:00:00,1.09,0.41
1984-05-13 00:00:00,3.53,0.45
1984-05-14 00:00:00,2.27,0.53
1984-05-15 00:00:00,0.57,0.5
1984-05-16 00:00:00,0.42,0.48
1984-05-17 00:00:00,0.42,0.46
1984-05-18 00:00:00,0.57,0.45
1984-05-19 00:00:00,0.93,0.45
1984-05-20 00:00:00,0.05,0.43
1984-05-21 00:00:00,0.38,0.42
1984-05-22 00:00:00,0.6,0.41
1984-05-23 00:00:00,0.84,0.41
1984-05-24 00:00:00,4.6,0.43
1984-05-25 00:00:00,2.02,0.52
1984-05-26 00:00:00,2.9,0.52
1984-05-27 00:00:00,0.7,0.52
1984-05-28 00:00:00,0.13,0.49
1984-05-29 00:00:00,0.35,0.48
1984-07-01 00:00:00,0.27,0.46
1984-06-01 00:00:00,0.59,0.45
1984-06-02 00:00:00,0.56,0.45
1984-06-03 00:00:00,0.11,0.44
1984-06-04 00:00:00,1.94,0.43
1984-06-05 00:00:00,2.01,0.47
1984-06-06 00:00:00,1.02,0.47
1984-06-09 00:00:00,0.96,0.51
1984-06-10 00:00:00,0.79,0.49
1984-06-11 00:00:00,1.01,0.47
1984-06-12 00:00:00,5.52,0.51
1984-06-13 00:00:00,3.3,0.58
1984-06-14 00:00:00,4.28,0.59
1984-06-15 00:00:00,0.73,0.55
1984-06-16 00:00:00,2.54,0.56
1984-06-17 00:00:00,1.04,0.55
1984-06-18 00:00:00,0.03,0.53
1984-06-19 00:00:00,0.02,0.52
1984-06-20 00:00:00,0.01,0.51
1984-06-21 00:00:00,0.06,0.48
1984-06-22 00:00:00,0.2,0.47
1984-06-23 00:00:00,0.28,0.46
1984-06-24 00:00:00,0.11,0.45
1984-06-25 00:00:00,0.16,0.42
1984-06-26 00:00:00,0.13,0.41
1984-06-27 00:00:00,0.2,0.39
1984-06-29 00:00:00,0.04,0.38
1984-07-30 00:00:00,0.22,0.37
1984-07-31 00:00:00,1.32,0.38
1984-07-01 00:00:00,1.06,0.39
1984-07-02 00:00:00,3.79,0.44
1984-07-03 00:00:00,3.11,0.49
1984-07-04 00:00:00,3.78,0.57
1984-07-05 00:00:00,4.89,0.59
1984-07-06 00:00:00,3.56,0.57
1984-07-07 00:00:00,4.14,0.59
1984-07-08 00:00:00,6.73,0.61
1984-07-09 00:00:00,0.54,0.57
1984-07-10 00:00:00,1.15,0.55
1984-07-13 00:00:00,0.08,0.52
1984-07-14 00:00:00,0.34,0.51
1984-07-15 00:00:00,1.12,0.51
1984-07-16 00:00:00,2.8,0.55
1984-07-17 00:00:00,3.52,0.55
1984-07-18 00:00:00,5.67,0.59
1984-07-19 00:00:00,3.52,0.58
1984-07-20 00:00:00,3.31,0.57
1984-07-21 00:00:00,4.37,0.6
1984-07-22 00:00:00,1.0,0.56
1984-07-23 00:00:00,0.1,0.55
1984-07-24 00:00:00,0.91,0.54
1984-07-25 00:00:00,4.12,0.57
1984-07-26 00:00:00,1.2,0.56
1984-07-27 00:00:00,2.83,0.56
1984-07-28 00:00:00,3.76,0.59
1984-07-29 00:00:00,1.63,0.56
1984-08-02 00:00:00,0.52,0.55
1984-08-03 00:00:00,0.81,0.55
1984-08-04 00:00:00,5.41,0.59
1984-08-05 00:00:00,0.8,0.56
1984-08-07 00:00:00,1.51,0.54
1984-08-08 00:00:00,3.69,0.58
1984-08-12 00:00:00,0.74,0.52
1984-08-13 00:00:00,1.98,0.52
1984-08-14 00:00:00,1.2,0.52
1984-08-15 00:00:00,0.18,0.51
1984-08-16 00:00:00,0.51,0.49
1984-08-17 00:00:00,0.5,0.48
1984-08-18 00:00:00,0.91,0.48
1984-08-19 00:00:00,2.87,0.5
1984-08-20 00:00:00,3.61,0.55
1984-08-21 00:00:00,8.96,0.62
1984-08-22 00:00:00,0.26,0.55
1984-08-23 00:00:00,0.6,0.54
1984-08-24 00:00:00,1.18,0.55
1984-08-25 00:00:00,0.06,0.53
1984-08-26 00:00:00,0.04,0.53
1984-08-27 00:00:00,0.29,0.52
1984-08-28 00:00:00,0.97,0.52
1984-08-29 00:00:00,1.18,0.52
1984-08-30 00:00:00,3.05,0.52
1984-08-31 00:00:00,3.5,0.58
1984-08-01 00:00:00,4.37,0.57
1984-09-03 00:00:00,6.46,0.62
1984-09-04 00:00:00,1.29,0.57
1984-09-05 00:00:00,3.73,0.57
1984-09-06 00:00:00,4.53,0.59
1984-09-07 00:00:00,3.32,0.58
1984-09-08 00:00:00,1.96,0.58
1984-09-09 00:00:00,0.87,0.55
1984-09-10 00:00:00,3.6,0.57
1984-09-11 00:00:00,6.36,0.6
1984-09-12 00:00:00,7.19,0.62
1984-09-13 00:00:00,3.18,0.59
1984-09-14 00:00:00,0.2,0.56
1984-09-15 00:00:00,0.86,0.55
1984-09-16 00:00:00,5.14,0.59
1984-09-17 00:00:00,0.95,0.57
1984-09-18 00:00:00,2.49,0.57
1984-09-19 00:00:00,3.95,0.59
1984-09-20 00:00:00,2.26,0.59
1984-09-21 00:00:00,2.64,0.59
1984-09-22 00:00:00,1.24,0.57
1984-09-23 00:00:00,1.4,0.56
1984-09-24 00:00:00,1.41,0.56
1984-09-25 00:00:00,2.69,0.58
1984-09-26 00:00:00,4.63,0.59
1984-09-27 00:00:00,3.19,0.59
1984-09-28 00:00:00,6.31,0.62
1984-09-29 00:00:00,2.4,0.59
1984-09-30 00:00:00,1.43,0.58
1984-10-01 00:00:00,0.6,0.58
1984-09-01 00:00:00,1.13,0.57
1984-10-03 00:00:00,0.99,0.56
1984-10-04 00:00:00,1.9,0.56
1984-10-06 00:00:00,3.58,0.59
1984-10-07 00:00:00,0.18,0.55
1984-10-08 00:00:00,0.08,0.55
1984-10-09 00:00:00,0.13,0.54
1984-10-14 00:00:00,0.76,0.51
1984-10-15 00:00:00,1.95,0.52
1984-10-16 00:00:00,0.48,0.52
1984-10-17 00:00:00,1.28,0.52
1984-10-18 00:00:00,0.25,0.52
1984-10-19 00:00:00,1.46,0.51
1984-10-20 00:00:00,2.53,0.54
1984-10-21 00:00:00,0.55,0.52
1984-10-22 00:00:00,0.13,0.51
1984-10-23 00:00:00,0.83,0.5
1984-10-27 00:00:00,0.01,0.47
1984-10-28 00:00:00,0.16,0.46
1984-10-29 00:00:00,1.18,0.46
1984-10-30 00:00:00,2.13,0.5
1984-10-31 00:00:00,0.63,0.51
1984-11-02 00:00:00,0.41,0.48
1984-11-08 00:00:00,0.06,0.43
1984-11-12 00:00:00,0.18,0.39
1984-11-14 00:00:00,0.12,0.38
1984-11-17 00:00:00,0.03,0.37
1984-11-18 00:00:00,0.07,0.37
1984-11-20 00:00:00,0.35,0.37
1984-11-21 00:00:00,0.08,0.37
1984-11-22 00:00:00,0.06,0.37
1984-11-24 00:00:00,0.01,0.36
1984-11-26 00:00:00,0.06,0.35
1984-11-27 00:00:00,0.07,0.34
1984-11-29 00:00:00,0.02,0.34
1984-12-03 00:00:00,0.03,0.32
1984-12-06 00:00:00,0.02,0.31
1984-12-07 00:00:00,0.06,0.31
1984-12-10 00:00:00,0.01,0.3
1984-12-11 00:00:00,0.02,0.3
1984-12-17 00:00:00,0.08,0.3
1984-12-18 00:00:00,0.04,0.29
1984-12-19 00:00:00,0.07,0.29
1984-12-20 00:00:00,0.01,0.29
1984-12-23 00:00:00,0.03,0.28
1984-12-26 00:00:00,0.01,0.28
1984-12-28 00:00:00,0.04,0.28
1985-01-12 00:00:00,0.06,0.25
1985-01-21 00:00:00,0.03,0.23
1985-01-22 00:00:00,0.08,0.23
1985-01-23 00:00:00,0.09,0.23
1985-01-24 00:00:00,0.01,0.23
1985-01-26 00:00:00,0.02,0.23
1985-01-29 00:00:00,0.0,0.22
1985-02-07 00:00:00,0.0,0.21
1985-02-11 00:00:00,0.02,0.21
1985-02-12 00:00:00,0.0,0.2
1985-02-15 00:00:00,0.12,0.2
1985-02-17 00:00:00,0.04,0.2
1985-02-18 00:00:00,0.07,0.2
1985-02-21 00:00:00,0.01,0.2
1985-02-22 00:00:00,0.09,0.2
1985-02-23 00:00:00,0.26,0.2
1985-02-28 00:00:00,0.36,0.2
1985-03-01 00:00:00,0.39,0.21
1985-03-03 00:00:00,0.05,0.21
1985-03-29 00:00:00,0.01,0.21
1985-03-30 00:00:00,0.02,0.2
1985-03-06 00:00:00,0.03,0.2
1985-03-08 00:00:00,0.1,0.2
1985-03-10 00:00:00,0.95,0.2
1985-03-11 00:00:00,2.07,0.27
1985-03-12 00:00:00,0.15,0.28
1985-03-18 00:00:00,0.01,0.24
1985-03-20 00:00:00,0.14,0.24
1985-03-21 00:00:00,0.09,0.24
1985-03-26 00:00:00,0.01,0.22
1985-03-29 00:00:00,0.14,0.21
1985-04-30 00:00:00,0.35,0.22
1985-04-01 00:00:00,0.65,0.23
1985-04-08 00:00:00,0.1,0.21
1985-04-12 00:00:00,0.08,0.2
1985-04-13 00:00:00,0.81,0.21
1985-04-17 00:00:00,0.09,0.22
1985-04-18 00:00:00,2.38,0.23
1985-04-19 00:00:00,11.48,0.46
1985-04-20 00:00:00,1.8,0.55
1985-04-23 00:00:00,0.02,0.48
1985-04-25 00:00:00,0.05,0.46
1985-05-29 00:00:00,0.02,0.38
1985-05-30 00:00:00,0.03,0.36
1985-05-31 00:00:00,0.02,0.35
1985-05-01 00:00:00,0.04,0.34
1985-05-02 00:00:00,0.07,0.32
1985-05-03 00:00:00,0.07,0.31
1985-05-04 00:00:00,0.03,0.3
1985-05-05 00:00:00,0.1,0.3
1985-05-06 00:00:00,0.06,0.29
1985-05-07 00:00:00,0.17,0.29
1985-05-08 00:00:00,0.1,0.29
1985-05-10 00:00:00,0.05,0.28
1985-05-11 00:00:00,0.17,0.27
1985-05-13 00:00:00,0.92,0.27
1985-05-14 00:00:00,1.67,0.32
1985-05-16 00:00:00,0.25,0.34
1985-05-17 00:00:00,0.5,0.34
1985-05-18 00:00:00,0.04,0.33
1985-05-19 00:00:00,0.28,0.33
1985-05-20 00:00:00,1.1,0.34
1985-05-21 00:00:00,2.67,0.37
1985-05-22 00:00:00,2.86,0.45
1985-05-23 00:00:00,3.97,0.49
1985-05-24 00:00:00,3.03,0.53
1985-05-25 00:00:00,3.8,0.54
1985-05-26 00:00:00,8.14,0.62
1985-05-27 00:00:00,3.17,0.58
1985-05-28 00:00:00,5.82,0.61
1985-06-30 00:00:00,6.12,0.6
1985-07-01 00:00:00,1.15,0.57
1985-06-01 00:00:00,2.86,0.57
1985-06-02 00:00:00,3.49,0.59
1985-06-05 00:00:00,2.36,0.55
1985-06-06 00:00:00,5.6,0.6
1985-06-07 00:00:00,0.88,0.56
1985-06-08 00:00:00,2.62,0.57
1985-06-09 00:00:00,0.65,0.56
1985-06-10 00:00:00,0.61,0.55
1985-06-11 00:00:00,2.52,0.56
1985-06-12 00:00:00,1.29,0.55
1985-06-13 00:00:00,0.9,0.55
1985-06-14 00:00:00,1.67,0.55
1985-06-15 00:00:00,1.0,0.55
1985-06-16 00:00:00,0.26,0.53
1985-06-17 00:00:00,0.63,0.53
1985-06-20 00:00:00,0.93,0.49
1985-06-21 00:00:00,2.98,0.55
1985-06-22 00:00:00,1.17,0.53
1985-06-23 00:00:00,1.91,0.55
1985-06-24 00:00:00,2.3,0.55
1985-06-25 00:00:00,1.27,0.56
1985-06-26 00:00:00,2.16,0.56
1985-06-27 00:00:00,3.82,0.57
1985-06-28 00:00:00,3.06,0.58
1985-07-01 00:00:00,0.4,0.52
1985-07-02 00:00:00,1.12,0.54
1985-07-03 00:00:00,0.44,0.52
1985-07-06 00:00:00,0.14,0.45
1985-07-07 00:00:00,0.07,0.44
1985-07-08 00:00:00,0.48,0.43
1985-07-09 00:00:00,1.09,0.44
1985-07-10 00:00:00,4.0,0.47
1985-07-11 00:00:00,2.44,0.55
1985-07-12 00:00:00,1.31,0.53
1985-07-13 00:00:00,2.22,0.54
1985-07-14 00:00:00,4.18,0.58
1985-07-15 00:00:00,3.64,0.56
1985-07-16 00:00:00,5.78,0.6
1985-07-17 00:00:00,4.62,0.58
1985-07-18 00:00:00,2.61,0.57
1985-07-19 00:00:00,2.7,0.57
1985-07-20 00:00:00,2.04,0.57
1985-07-22 00:00:00,0.58,0.54
1985-07-24 00:00:00,0.42,0.55
1985-07-25 00:00:00,7.72,0.58
1985-07-26 00:00:00,8.48,0.63
1985-07-27 00:00:00,7.79,0.63
1985-07-28 00:00:00,9.82,0.66
1985-08-01 00:00:00,2.69,0.6
1985-08-02 00:00:00,0.24,0.57
1985-08-03 00:00:00,1.11,0.56
1985-08-04 00:00:00,1.88,0.56
1985-08-05 00:00:00,3.15,0.57
1985-08-06 00:00:00,2.32,0.58
1985-08-07 00:00:00,0.05,0.55
1985-08-08 00:00:00,0.78,0.54
1985-08-09 00:00:00,2.24,0.56
1985-08-10 00:00:00,0.12,0.55
1985-08-11 00:00:00,0.41,0.54
1985-08-12 00:00:00,0.19,0.54
1985-08-13 00:00:00,1.63,0.55
1985-08-14 00:00:00,1.44,0.55
1985-08-15 00:00:00,1.42,0.55
1985-08-17 00:00:00,1.28,0.53
1985-08-18 00:00:00,2.52,0.55
1985-08-19 00:00:00,0.42,0.54
1985-08-20 00:00:00,0.09,0.52
1985-08-21 00:00:00,2.09,0.52
1985-08-22 00:00:00,3.08,0.58
1985-08-24 00:00:00,1.2,0.55
1985-08-25 00:00:00,0.69,0.54
1985-08-26 00:00:00,1.61,0.55
1985-08-27 00:00:00,4.12,0.58
1985-08-28 00:00:00,2.52,0.57
1985-08-29 00:00:00,2.82,0.57
1985-08-30 00:00:00,1.3,0.55
1985-08-31 00:00:00,2.08,0.56
1985-09-04 00:00:00,0.28,0.52
1985-09-05 00:00:00,2.33,0.52
1985-09-06 00:00:00,1.68,0.55
1985-09-07 00:00:00,0.26,0.52
1985-09-08 00:00:00,0.03,0.5
1985-09-09 00:00:00,0.08,0.48
1985-09-11 00:00:00,0.06,0.47
1985-09-12 00:00:00,0.08,0.45
1985-09-13 00:00:00,0.18,0.45
1985-09-14 00:00:00,0.07,0.45
1985-09-15 00:00:00,1.5,0.45
1985-09-16 00:00:00,4.45,0.5
1985-09-17 00:00:00,1.16,0.55
1985-09-18 00:00:00,2.7,0.55
1985-09-19 00:00:00,0.6,0.55
1985-09-20 00:00:00,1.0,0.53
1985-09-21 00:00:00,0.79,0.54
1985-09-22 00:00:00,1.13,0.53
1985-09-23 00:00:00,2.38,0.55
1985-09-24 00:00:00,0.57,0.54
1985-09-25 00:00:00,0.98,0.53
1985-09-26 00:00:00,0.27,0.52
1985-09-27 00:00:00,1.72,0.51
1985-09-28 00:00:00,2.02,0.55
1985-09-29 00:00:00,1.23,0.53
1985-09-30 00:00:00,1.89,0.52
1985-10-01 00:00:00,3.58,0.56
1985-10-01 00:00:00,4.27,0.59
1985-10-03 00:00:00,2.35,0.54
1985-10-04 00:00:00,2.47,0.58
1985-10-05 00:00:00,0.17,0.55
1985-10-06 00:00:00,0.16,0.53
1985-10-10 00:00:00,0.04,0.47
1985-10-11 00:00:00,0.28,0.45
1985-10-12 00:00:00,0.85,0.45
1985-10-13 00:00:00,0.58,0.45
1985-10-15 00:00:00,0.32,0.42
1985-10-16 00:00:00,3.4,0.45
1985-10-17 00:00:00,8.2,0.59
1985-10-19 00:00:00,0.41,0.53
1985-10-20 00:00:00,0.22,0.52
1985-10-21 00:00:00,0.14,0.52
1985-10-22 00:00:00,0.2,0.5
1985-10-23 00:00:00,0.76,0.49
1985-10-24 00:00:00,0.65,0.48
1985-10-25 00:00:00,1.11,0.48
1985-10-26 00:00:00,0.88,0.49
1985-10-27 00:00:00,3.07,0.52
1985-10-28 00:00:00,0.17,0.53
1985-10-30 00:00:00,0.32,0.49
1985-10-31 00:00:00,0.6,0.49
1985-11-01 00:00:00,2.72,0.52
1985-11-02 00:00:00,3.31,0.56
1985-11-04 00:00:00,0.53,0.53
1985-11-05 00:00:00,0.15,0.51
1985-11-08 00:00:00,0.08,0.43
1985-11-09 00:00:00,0.12,0.42
1985-11-11 00:00:00,0.03,0.39
1985-11-13 00:00:00,0.02,0.37
1985-11-17 00:00:00,0.03,0.34
1985-11-27 00:00:00,0.06,0.3
1985-11-29 00:00:00,0.43,0.3
1985-11-30 00:00:00,8.47,0.43
1985-12-01 00:00:00,0.0,0.5
1985-12-06 00:00:00,0.27,0.41
1985-12-07 00:00:00,0.38,0.41
1985-12-13 00:00:00,0.1,0.34
1985-12-14 00:00:00,0.27,0.34
1985-12-16 00:00:00,0.15,0.34
1985-12-17 00:00:00,0.38,0.33
1985-12-20 00:00:00,0.01,0.31
1985-12-24 00:00:00,0.05,0.3
1985-12-25 00:00:00,0.3,0.3
1986-01-10 00:00:00,0.13,0.25
1986-01-18 00:00:00,0.02,0.24
1986-01-19 00:00:00,0.12,0.23
1986-01-20 00:00:00,0.07,0.23
1986-02-22 00:00:00,0.06,0.2
1986-02-24 00:00:00,0.0,0.19
1986-02-26 00:00:00,0.01,0.19
1986-02-27 00:00:00,0.02,0.19
1986-03-29 00:00:00,0.01,0.18
1986-03-30 00:00:00,0.0,0.18
1986-03-04 00:00:00,0.0,0.17
1986-03-14 00:00:00,0.0,0.16
1986-03-18 00:00:00,0.02,0.16
1986-03-19 00:00:00,0.01,0.16
1986-03-22 00:00:00,0.03,0.16
1986-03-23 00:00:00,0.12,0.16
1986-03-24 00:00:00,0.05,0.16
1986-03-27 00:00:00,0.04,0.16
1986-04-07 00:00:00,0.0,0.15
1986-04-14 00:00:00,0.0,0.14
1986-04-19 00:00:00,0.01,0.14
1986-04-20 00:00:00,0.03,0.14
1986-04-24 00:00:00,0.23,0.14
1986-04-25 00:00:00,1.29,0.16
1986-04-26 00:00:00,0.64,0.19
1986-04-27 00:00:00,0.38,0.2
1986-04-28 00:00:00,0.96,0.21
1986-05-30 00:00:00,0.1,0.22
1986-05-31 00:00:00,0.88,0.23
1986-05-01 00:00:00,0.21,0.24
1986-05-05 00:00:00,0.23,0.23
1986-05-06 00:00:00,0.86,0.24
1986-05-07 00:00:00,0.57,0.27
1986-05-11 00:00:00,0.22,0.24
1986-05-12 00:00:00,1.27,0.27
1986-05-14 00:00:00,0.25,0.27
1986-05-15 00:00:00,2.25,0.29
1986-05-16 00:00:00,4.67,0.42
1986-05-17 00:00:00,1.65,0.48
1986-05-18 00:00:00,1.58,0.5
1986-05-19 00:00:00,0.99,0.48
1986-05-20 00:00:00,1.6,0.46
1986-05-21 00:00:00,3.96,0.52
1986-05-22 00:00:00,0.58,0.51
1986-05-23 00:00:00,0.84,0.49
1986-05-24 00:00:00,2.41,0.5
1986-05-25 00:00:00,1.78,0.54
1986-05-26 00:00:00,3.59,0.55
1986-05-27 00:00:00,5.22,0.6
1986-05-28 00:00:00,0.19,0.55
1986-07-01 00:00:00,0.18,0.52
1986-06-03 00:00:00,0.19,0.52
1986-06-04 00:00:00,0.31,0.5
1986-06-07 00:00:00,1.54,0.44
1986-06-08 00:00:00,2.74,0.49
1986-06-11 00:00:00,0.15,0.43
1986-06-12 00:00:00,0.11,0.41
1986-06-15 00:00:00,0.01,0.37
1986-06-16 00:00:00,0.13,0.36
1986-06-19 00:00:00,0.19,0.34
1986-06-20 00:00:00,6.37,0.37
1986-06-21 00:00:00,4.14,0.58
1986-06-23 00:00:00,0.04,0.5
1986-06-24 00:00:00,0.27,0.49
1986-06-25 00:00:00,0.94,0.48
1986-06-26 00:00:00,1.97,0.48
1986-06-27 00:00:00,3.9,0.52
1986-06-28 00:00:00,0.73,0.52
1986-07-29 00:00:00,6.54,0.57
1986-07-30 00:00:00,0.97,0.56
1986-07-01 00:00:00,2.75,0.52
1986-07-02 00:00:00,19.84,0.64
